tipoDocumento|facet-tipoDocumento|data|urn|url|localidade|facet-localidade|autoridade|facet-autoridade|title|description|type|identifier
Decreto|Legislação::Decreto|1900-10-30|urn:lex:br:federal:decreto:1900-10-30;710|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-10-30;710|Brasil|Brasil|Federal|Federal|Decreto no 710, de 30 de Outubro de 1900|Autoriza o Presidente da Republica a conceder ao Dr. Rodrigo Brêtas de Andrade, procurador da Republica na secção de Minas Geraes, um anno de licença, com ordenado, para tratar de sua saude.|html|000850489
Decreto|Legislação::Decreto|1900-08-11|urn:lex:br:federal:decreto:1900-08-11;674|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-08-11;674|Brasil|Brasil|Federal|Federal|Decreto no 674, de 11 de Agosto de 1900|Autoriza o Poder Executivo a prorogar por oito mezes, com ordenado, a licença em cujo goso se acha o Dr. Raul de Souza Martins, juiz federal na secção de Matto Grosso.|html|000850491
Decreto|Legislação::Decreto|1900-08-11|urn:lex:br:federal:decreto:1900-08-11;676|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-08-11;676|Brasil|Brasil|Federal|Federal|Decreto no 676, de 11 de Agosto de 1900|Autoriza a prorogar a licença do Dr. José Izidoro Martins Junior|html|000850494
Decreto|Legislação::Decreto|1900-08-11|urn:lex:br:federal:decreto:1900-08-11;671|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-08-11;671|Brasil|Brasil|Federal|Federal|Decreto no 671, de 11 de Agosto de 1900|Autoriza o Poder Executivo a abrir ao Ministerio da Justiça e Negocios Interiores o credito extraordinario de 4:200$, ao cambio de 27, para premio ao Dr. Tito dos Passos de Almeida Rosas.|html|000850496
Decreto|Legislação::Decreto|1900-08-11|urn:lex:br:federal:decreto:1900-08-11;673|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-08-11;673|Brasil|Brasil|Federal|Federal|Decreto no 673, de 11 de Agosto de 1900|Autoriza o Poder Executivo a abrir ao Ministerio da Justiça e Negocios Interiores o credito de 3:252$, supplementar á verba n. 12 do art. 2o da lei n. 652 de 23 de novembro de 1899.|html|000850497
Decreto|Legislação::Decreto|1900-08-11|urn:lex:br:federal:decreto:1900-08-11;675|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-08-11;675|Brasil|Brasil|Federal|Federal|Decreto no 675, de 11 de Agosto de 1900|Autoriza o Poder Executivo a abrir ao Ministerio da Justiça e Negocios Interiores o credito extraordinario de 6:656$591, para pagamento ao lente de inglez do Gymmasio Nacional, Alfredo Alexander.|html|000850498
Decreto|Legislação::Decreto|1900-08-11|urn:lex:br:federal:decreto:1900-08-11;672|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-08-11;672|Brasil|Brasil|Federal|Federal|Decreto no 672, de 11 de Agosto de 1900|Autoriza o Poder Executivo a abrir ao Ministerio da Justiça e Negocios Interiores o credito extraordinario de 880$645 para pagamento dos vencimentos que competem ao preparador da cadeira de histologia da Faculdade de Medicina do Rio de Janeiro, Dr. Ernani Carlos de Menezes Pinto.|html|000850500
Decreto|Legislação::Decreto|1900-08-21|urn:lex:br:federal:decreto:1900-08-21;678|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-08-21;678|Brasil|Brasil|Federal|Federal|Decreto no 678, de 21 de Agosto de 1900|Fixa a Força Naval para o anno de 1901|html|000850503
Decreto|Legislação::Decreto|1900-10-31|urn:lex:br:federal:decreto:1900-10-31;711|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-10-31;711|Brasil|Brasil|Federal|Federal|Decreto no 711, de 31 de Outubro de 1900|Autoriza o Poder Executivo a conceder a Antonio José da Costa Rodrigues, 1o official e bibliothecario da Escola Naval, um anno de licença para tratamento de sua saude onde lhe convier. &nbsp;|html|000850505
Decreto|Legislação::Decreto|1900-11-05|urn:lex:br:federal:decreto:1900-11-05;712|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-11-05;712|Brasil|Brasil|Federal|Federal|Decreto no 712, de 5 de Novembro de 1900|Autoriza o Poder Executivo a abrir ao Ministerio da Guerra o credito extraordinario da quantia de 17:164$517 para occorrer ao pagamento ao capitão de fragata Alfredo Augusto de Lima Barros e outros, professores do Collegio Militar desta Capital, de ordenados que deixaram de receber.|html|000850507
Decreto|Legislação::Decreto|1900-11-09|urn:lex:br:federal:decreto:1900-11-09;713|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-11-09;713|Brasil|Brasil|Federal|Federal|Decreto no 713, de 9 de Novembro de 1900|Autoriza o Poder Executivo a conceder um anno de licença, com ordenado, ao 2o escripturario da Alfandega de Florianopolis, Theodorico Duarte Silva.|html|000850508
Decreto|Legislação::Decreto|1900-11-10|urn:lex:br:federal:decreto:1900-11-10;714|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-11-10;714|Brasil|Brasil|Federal|Federal|Decreto no 714, de 10 de Novembro de 1900|Autoriza o Poder Executivo a conceder ao Dr. Agostinho José de Souza Lima, lente da Faculdade de Medicina do Rio de Janeiro, um anno de licença, com ordenado, para tratar de sua saude fóra do paiz.|html|000850509
Decreto|Legislação::Decreto|1900-11-10|urn:lex:br:federal:decreto:1900-11-10;715|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-11-10;715|Brasil|Brasil|Federal|Federal|Decreto no 715, de 10 de Novembro de 1900|Autoriza a concessão de seis mezes de licença ao amanuense da Bibliotheca Nacional, bacharel Manoel Eugenio Pereira Maia.|html|000850511
Decreto|Legislação::Decreto|1900-11-10|urn:lex:br:federal:decreto:1900-11-10;2822|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-11-10;2822|Brasil|Brasil|Federal|Federal|Decreto no 2.822, de 10 de Novembro de 1900|Concede ao Collegio Anchieta as vantagens de que goza o Gyrnnasio Nacional. &nbsp;|html|000850512
Decreto|Legislação::Decreto|1900-09-10|urn:lex:br:federal:decreto:1900-09-10;686|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-09-10;686|Brasil|Brasil|Federal|Federal|Decreto no 686, de 10 de Setembro de 1900|Autoriza o Poder Executivo, dentro do actual exercicio, a fazer as necessarias operações de credito, para dar execução ás sentenças da Justiça Federal, passadas em julgado, mediante accordo com os respectivos credores sobre o quantum a liquidar|html|000850514
Decreto|Legislação::Decreto|1900-11-13|urn:lex:br:federal:decreto:1900-11-13;716|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-11-13;716|Brasil|Brasil|Federal|Federal|Decreto no 716, de 13 de Novembro de 1900|Declara abolidas as transferencias para o Estado Maior do Exercito dos tenentes e 1os tenentes das tres armas combatentes.|html|000850518
Decreto|Legislação::Decreto|1900-08-20|urn:lex:br:federal:decreto:1900-08-20;677|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-08-20;677|Brasil|Brasil|Federal|Federal|Decreto no 677, de 20 de Agosto de 1900|Autoriza o Poder Executivo a conceder a Manoel Joaquim Ferreira, porteiro addido da extincta Inspectoria de Fiscalização de estradas de ferro, um anno de licença, com ordenado.|html|000850521
Decreto|Legislação::Decreto|1900-08-23|urn:lex:br:federal:decreto:1900-08-23;679|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-08-23;679|Brasil|Brasil|Federal|Federal|Decreto no 679, de 23 de Agosto de 1900|Autoriza o Poder Executivo a abrir ao Ministerio das Relações Exteriores um credito especial de 200:000$, moeda do paiz, destinado a occorrer ás despezas com a verificação da nascente do rio Javary.|html|000850522
Decreto|Legislação::Decreto|1900-08-24|urn:lex:br:federal:decreto:1900-08-24;680|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-08-24;680|Brasil|Brasil|Federal|Federal|Decreto no 680, de 24 de Agosto de 1900|Autoriza o Poder Executivo a abrir ao Ministerio da Guerra o credito extraordinario da quantia de 714:910$750 para pagamento de trabalhos realizados no exercicio de 1899 na fortaleza da Lage.|html|000850525
Decreto|Legislação::Decreto|1900-11-30|urn:lex:br:federal:decreto:1900-11-30;719|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-11-30;719|Brasil|Brasil|Federal|Federal|Decreto no 719, de 30 de Novembro de 1900|Publica a resolução do Congresso Nacional que proroga novamente a actual sessão legislativa até o dia 30 de dezembro do corrente anno.|html|000850527
Decreto|Legislação::Decreto|1900-11-17|urn:lex:br:federal:decreto:1900-11-17;717|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-11-17;717|Brasil|Brasil|Federal|Federal|Decreto no 717, de 17 de Novembro de 1900|Concede ao Dr. Eduardo Chapot Prevost a subvenção de 40:000$ como recompensa nacional, para subsidio á sua viagem á Europa.|html|000850528
Decreto|Legislação::Decreto|1900-11-19|urn:lex:br:federal:decreto:1900-11-19;3830|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-11-19;3830|Brasil|Brasil|Federal|Federal|Decreto no 3.830, de 19 de Novembro de 1900|Concede á Socidade Anonyma Mutua de Economia "La Accumulativa" autorização para funccionar na República.|html|000850529
Decreto|Legislação::Decreto|1900-08-25|urn:lex:br:federal:decreto:1900-08-25;681|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-08-25;681|Brasil|Brasil|Federal|Federal|Decreto no 681, de 25 de Agosto de 1900|Autoriza a prorogar por um anno a licença concedida ao Dr. Alfredo Moreira de Barros Oliveira Lima.|html|000850530
Decreto|Legislação::Decreto|1900-08-27|urn:lex:br:federal:decreto:1900-08-27;682|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-08-27;682|Brasil|Brasil|Federal|Federal|Decreto no 682, de 27 de Agosto de 1900|Autoriza a concessão de licença ao thesoureiro da Administração dos Correios do Estado de Minas Geraes, Theophilo Brandão.|html|000850532
Decreto|Legislação::Decreto|1900-11-26|urn:lex:br:federal:decreto:1900-11-26;718|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-11-26;718|Brasil|Brasil|Federal|Federal|Decreto no 718, de 26 de Novembro de 1900|Autoriza o Poder Executivo a transportar as sobras da consignação «Pernoite aos correios ambulantes» até a quantia de 90:000$, para a consignação «Gratificação ao pessoal dos correios ambulantes, de mar e outros» do regulamento respectivo em vigor.|html|000850534
Decreto|Legislação::Decreto|1900-09-14|urn:lex:br:federal:decreto:1900-09-14;687|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-09-14;687|Brasil|Brasil|Federal|Federal|Decreto no 687, de 14 de Setembro de 1900|Fixa as Forças de terra para o exercicio de 1901|html|000850535
Decreto|Legislação::Decreto|1900-09-20|urn:lex:br:federal:decreto:1900-09-20;689|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-09-20;689|Brasil|Brasil|Federal|Federal|Decreto no 689, de 20 de Setembro de 1900|Autoriza o Governo a recolher em conta corrente ao Banco da Republica até a somma de 1.000000 esterlino e dá outras providencias|html|000850536
Decreto|Legislação::Decreto|1900-09-18|urn:lex:br:federal:decreto:1900-09-18;688|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-09-18;688|Brasil|Brasil|Federal|Federal|Decreto no 688, de 18 de Setembro de 1900,Decreto no 688, de 18 de Setembro de 1900|Autoriza o Poder Executivo a reverter para o serviço activo do Exercito, com a patente que tinha ao tempo em que pediu sua demissão, reintegrando-o no logar de lente cathedratico, o Dr. Innocencio Serzedello Corrêa,Autoriza o Poder Executivo a reverter para o serviço activo do Exercito, com a patente que tinha ao tempo em que pediu sua demissão, reintegrando-o no logar de lente cathedratico, o Dr. Innocencio Serzedello Corrêa|html|000850538
Decreto|Legislação::Decreto|1900-09-21|urn:lex:br:federal:decreto:1900-09-21;690|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-09-21;690|Brasil|Brasil|Federal|Federal|Decreto no 690, de 21 de Setembro de 1900|Autoriza o Governo a mandar pagar pelo § 11 do art. 17 da lei n. 652, de 23 de novembro de 1899, as etapas devidas aos patrões, machinistas, foguistas e remadores da Intendencia Geral da Guerra e dos Arsenaes de Guerra do Rio Grande do Sul e de Matto Grosso|html|000850541
Decreto|Legislação::Decreto|1900-09-22|urn:lex:br:federal:decreto:1900-09-22;691|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-09-22;691|Brasil|Brasil|Federal|Federal|Decreto no 691, de 22 de Setembro de 1900|Autoriza o Poder Executivo a abrir ao Ministerio da Justiça e Negocios Interiores o credito extraordinario de 17:173$333, para occorrer ao pagamento do ordenado que compete ao juiz de direito Dinamerico Augusto do Rego Rangel|html|000850543
Decreto|Legislação::Decreto|1900-09-24|urn:lex:br:federal:decreto:1900-09-24;692|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-09-24;692|Brasil|Brasil|Federal|Federal|Decreto no 692, de 24 de Setembro de 1900|Autoriza o Poder Executivo a abrir ao Ministerio da Industria, Viação e Obras Publicas o credito extraordinario de 35:556$418, afim de ser applicado ao pagamento das despezas da commissão de estudos da Estrada de Ferro de Catalão a cuyabá|html|000850545
Decreto|Legislação::Decreto|1900-12-04|urn:lex:br:federal:decreto:1900-12-04;720|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-12-04;720|Brasil|Brasil|Federal|Federal|Decreto no 720, de 4 de Dezembro de 1900|Autoriza o Poder Executivo a abrir ao Ministerio da Fazenda o credito especial de 4:978$064 para pagamento do encarregado da guarda e conservação da fazenda dos Dous Rios, José Joaquim Raymundo Sobrinho.|html|000850550
Decreto|Legislação::Decreto|1900-12-04|urn:lex:br:federal:decreto:1900-12-04;721|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-12-04;721|Brasil|Brasil|Federal|Federal|Decreto no 721, de 4 de Dezembro de 1900|Isenta de direitos o material importado pela Companhia das aguas de S. Luiz do Maranhão para o abastecimento de agua da mesma cidade.|html|000850551
Decreto|Legislação::Decreto|1900-08-27|urn:lex:br:federal:decreto:1900-08-27;683|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-08-27;683|Brasil|Brasil|Federal|Federal|Decreto no 683, de 27 de Agosto de 1900|Autoriza o Poder Executivo a abrir ao Ministerio da Industria, Viação e Obras Publica o credito de 12:000$, supplementar á verba 13a do art. 21 da lei n. 652, de 23 do novembro de 1899 - Pessoal - Escriptorio - 4a Divisão.|html|000850552
Decreto|Legislação::Decreto|1900-12-06|urn:lex:br:federal:decreto:1900-12-06;723|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-12-06;723|Brasil|Brasil|Federal|Federal|Decreto no 723, de 6 de Dezembro de 1900|Autoriza o Poder Executivo a abrir ao Ministerio das Relações Exteriores o credito especial de 300:000$, em moeda corrente, para reforçar o que foi aberto pelo decreto n. 3528, de 1899, em execução do decreto legislativo n. 653, de 23 de novembro do mesmo anno.|html|000850558
Decreto|Legislação::Decreto|1900-12-07|urn:lex:br:federal:decreto:1900-12-07;724|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-12-07;724|Brasil|Brasil|Federal|Federal|Decreto no 724, de 7 de Dezembro de 1900|Autoriza o Poder Executivo a abrir ao Ministerio da Guerra o credito extraordinario da quantia de 1:400$ para occorrer ao pagamento ao bacharel Maximino de Araujo Maciel de gratificação que deixou de receber como professor do Collegio Militar desta Capital.|html|000850560
Decreto|Legislação::Decreto|1900-12-08|urn:lex:br:federal:decreto:1900-12-08;725|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-12-08;725|Brasil|Brasil|Federal|Federal|Decreto no 725, de 8 de Dezembro de 1900|Autoriza o Poder Executivo a abrir ao Ministerio da Justiça e Negocios Interiores o credito especial de 834$676, para pagamento dos vencimentos que competem ao escrevente juramentado do Juizo Federal, Antonio Rodrigues Gonçalves de Macedo.|html|000850563
Decreto|Legislação::Decreto|1900-12-11|urn:lex:br:federal:decreto:1900-12-11;728|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-12-11;728|Brasil|Brasil|Federal|Federal|Decreto no 728, de 11 de Dezembro de 1900|Autoriza o Poder Executivo a abrir ao Ministerio da Industria, Viação e Obras Publicas o credito especial de 308:825$121, applicado á liquidação de contas da receita de 1899.|html|000850564
Decreto|Legislação::Decreto|1900-12-12|urn:lex:br:federal:decreto:1900-12-12;729|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-12-12;729|Brasil|Brasil|Federal|Federal|Decreto no 729, de 12 de Dezembro de 1900|Autoriza o Poder Executivo a abrir o credito necessario para o pagamento ao almirante Jeronymo Francisco Gonçalves da differenca de vencimentos desde a data de sua reforma até a de sua reversão ao serviço activo da Armada.|html|000850565
Decreto|Legislação::Decreto|1900-10-19|urn:lex:br:federal:decreto:1900-10-19;706|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-10-19;706|Brasil|Brasil|Federal|Federal|Decreto no 706, de 19 de Outubro de 1900|Autoriza o Governo a abrir ao Ministerio das Relações Exteriores o credito de 80:000$, em moeda corrente, supplementar ao art. 7o, n. 7, da lei n. 652, de 23 de novembro de 1899.|html|000850566
Decreto|Legislação::Decreto|1900-12-13|urn:lex:br:federal:decreto:1900-12-13;730|https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1900-12-13;730|Brasil|Brasil|Federal|Federal|Decreto no 730, de 13 de Dezembro de 1900|Autoriza o Governo a abrir ao Ministerio das Relações Exteriores o credito de 80:000$, em moeda corrente, supplementar ao art. 7o, n. 7, da lei n. 652, de 23 de novembro de 1899.|html|000850567
